NAICS Code,NAICS Title,MICS Code,MICS Title
513,Publishing Industries,51,"Information Services (Recording, Publishing & Broadcast)"
5131,"Newspaper, Periodical, Book, and Directory Publishers",51,"Information Services (Recording, Publishing & Broadcast)"
51311,Newspaper Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
51312,Periodical Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
51313,Book Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
51314,Directory and Mailing List Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
51319,Other Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
513110,Newspaper Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
513120,Periodical Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
513130,Book Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
513140,Directory and Mailing List Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
513191,Greeting Card Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
513199,All Other Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
5132,Software Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
51321,Software Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
513210,Software Publishers,51,"Information Services (Recording, Publishing & Broadcast)"
515,Broadcasting (except Internet),51,"Information Services (Recording, Publishing & Broadcast)"
5151,Radio and Television Broadcasting,51,"Information Services (Recording, Publishing & Broadcast)"
51511,Radio Broadcasting,51,"Information Services (Recording, Publishing & Broadcast)"
51512,Television Broadcasting,51,"Information Services (Recording, Publishing & Broadcast)"
515111,Radio Networks,51,"Information Services (Recording, Publishing & Broadcast)"
515112,Radio Stations,51,"Information Services (Recording, Publishing & Broadcast)"
515120,Television Broadcasting,51,"Information Services (Recording, Publishing & Broadcast)"
5152,Cable and Other Subscription Programming,51,"Information Services (Recording, Publishing & Broadcast)"
51521,Cable and Other Subscription Programming,51,"Information Services (Recording, Publishing & Broadcast)"
515210,Cable and Other Subscription Programming,51,"Information Services (Recording, Publishing & Broadcast)"
516,Broadcasting and Content Providers,51,"Information Services (Recording, Publishing & Broadcast)"
5161,Radio and Television Broadcasting Stations,51,"Information Services (Recording, Publishing & Broadcast)"
51611,Radio Broadcasting Stations,51,"Information Services (Recording, Publishing & Broadcast)"
51612,Television Broadcasting Stations,51,"Information Services (Recording, Publishing & Broadcast)"
516110,Radio Broadcasting Stations,51,"Information Services (Recording, Publishing & Broadcast)"
516120,Television Broadcasting Stations,51,"Information Services (Recording, Publishing & Broadcast)"
5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",51,"Information Services (Recording, Publishing & Broadcast)"
51621,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",51,"Information Services (Recording, Publishing & Broadcast)"
516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",51,"Information Services (Recording, Publishing & Broadcast)"
517,Telecommunications,51,"Information Services (Recording, Publishing & Broadcast)"
5171,Wired and Wireless Telecommunications (except Satellite),51,"Information Services (Recording, Publishing & Broadcast)"
51711,Wired and Wireless Telecommunications Carriers (except Satellite),51,"Information Services (Recording, Publishing & Broadcast)"
51712,Telecommunications Resellers and Agents for Wireless Telecommunication Services,51,"Information Services (Recording, Publishing & Broadcast)"
517110,Wired Telecommunications Carriers,51,"Information Services (Recording, Publishing & Broadcast)"
517111,Wired Telecommunications Carriers,51,"Information Services (Recording, Publishing & Broadcast)"
517112,Wireless Telecommunications Carriers (except Satellite),51,"Information Services (Recording, Publishing & Broadcast)"
517121,Telecommunications Resellers,51,"Information Services (Recording, Publishing & Broadcast)"
517122,Agents for Wireless Telecommunications Services,51,"Information Services (Recording, Publishing & Broadcast)"
5172,Wireless Telecommunications Carriers (except Satellite),51,"Information Services (Recording, Publishing & Broadcast)"
51721,Wireless Telecommunications Carriers (except Satellite),51,"Information Services (Recording, Publishing & Broadcast)"
517210,Wireless Telecommunications Carriers (except Satellite),51,"Information Services (Recording, Publishing & Broadcast)"
5173,Wired and Wireless Telecommunications Carriers,51,"Information Services (Recording, Publishing & Broadcast)"
51731,Wired and Wireless Telecommunications Carriers,51,"Information Services (Recording, Publishing & Broadcast)"
517311,Wired Telecommunications Carriers,51,"Information Services (Recording, Publishing & Broadcast)"
517312,Wireless Telecommunications Carriers (except Satellite),51,"Information Services (Recording, Publishing & Broadcast)"
5174,Satellite Telecommunications,51,"Information Services (Recording, Publishing & Broadcast)"
51741,Satellite Telecommunications,51,"Information Services (Recording, Publishing & Broadcast)"
517410,Satellite Telecommunications,51,"Information Services (Recording, Publishing & Broadcast)"
5178,All Other Telecommunications,51,"Information Services (Recording, Publishing & Broadcast)"
51781,All Other Telecommunications,51,"Information Services (Recording, Publishing & Broadcast)"
517810,All Other Telecommunications,51,"Information Services (Recording, Publishing & Broadcast)"
5179,Other Telecommunications,51,"Information Services (Recording, Publishing & Broadcast)"
51791,Other Telecommunications,51,"Information Services (Recording, Publishing & Broadcast)"
517911,Telecommunications Resellers,51,"Information Services (Recording, Publishing & Broadcast)"
517919,All Other Telecommunications,51,"Information Services (Recording, Publishing & Broadcast)"
518,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",51,"Information Services (Recording, Publishing & Broadcast)"
5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",51,"Information Services (Recording, Publishing & Broadcast)"
51821,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",51,"Information Services (Recording, Publishing & Broadcast)"
518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",51,"Information Services (Recording, Publishing & Broadcast)"
519,"Web Search Portals, Libraries, Archives, and Other Information Services",51,"Information Services (Recording, Publishing & Broadcast)"
5191,Other Information Services,51,"Information Services (Recording, Publishing & Broadcast)"
51911,News Syndicates,51,"Information Services (Recording, Publishing & Broadcast)"
51912,Libraries and Archives,51,"Information Services (Recording, Publishing & Broadcast)"
51913,Internet Publishing and Broadcasting and Web Search Portals,51,"Information Services (Recording, Publishing & Broadcast)"
51919,All Other Information Services,51,"Information Services (Recording, Publishing & Broadcast)"
519110,News Syndicates,51,"Information Services (Recording, Publishing & Broadcast)"
519120,Libraries and Archives,51,"Information Services (Recording, Publishing & Broadcast)"
519130,Internet Publishing and Broadcasting and Web Search Portals,51,"Information Services (Recording, Publishing & Broadcast)"
519190,All Other Information Services,51,"Information Services (Recording, Publishing & Broadcast)"
5192,"Web Search Portals, Libraries, Archives, and Other Information Services",51,"Information Services (Recording, Publishing & Broadcast)"
51921,Libraries and Archives,51,"Information Services (Recording, Publishing & Broadcast)"
51929,Web Search Portals and All Other Information Services,51,"Information Services (Recording, Publishing & Broadcast)"
519210,Libraries and Archives,51,"Information Services (Recording, Publishing & Broadcast)"
519290,Web Search Portals and All Other Information Services,51,"Information Services (Recording, Publishing & Broadcast)"
52,Finance and Insurance,52,Finance and Insurance
521,Monetary Authorities-Central Bank,52,Finance and Insurance
5211,Monetary Authorities-Central Bank,52,Finance and Insurance
52111,Monetary Authorities-Central Bank,52,Finance and Insurance
521110,Monetary Authorities-Central Bank,52,Finance and Insurance
522293,International Trade Financing,52,Finance and Insurance
522294,Secondary Market Financing,52,Finance and Insurance
522298,All Other Nondepository Credit Intermediation,52,Finance and Insurance
522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",52,Finance and Insurance
5223,Activities Related to Credit Intermediation,52,Finance and Insurance
52232,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",52,Finance and Insurance
52239,Other Activities Related to Credit Intermediation,52,Finance and Insurance
522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",52,Finance and Insurance
522390,Other Activities Related to Credit Intermediation,52,Finance and Insurance
522,Credit Intermediation and Related Activities,522,Credit Intermediation and Related Activities
5221,Depository Credit Intermediation,522,Credit Intermediation and Related Activities
52211,Commercial Banking,522A,Commercial Banking
522110,Commercial Banking,522A,Commercial Banking
52212,Savings Institutions,522B,Savings Institutions and Other Depository Credit Intermediation
52213,Credit Unions,522B,Savings Institutions and Other Depository Credit Intermediation
52218,Savings Institutions and Other Depository Credit Intermediation,522B,Savings Institutions and Other Depository Credit Intermediation
52219,Other Depository Credit Intermediation,522B,Savings Institutions and Other Depository Credit Intermediation
522120,Savings Institutions,522B,Savings Institutions and Other Depository Credit Intermediation
522130,Credit Unions,522B,Savings Institutions and Other Depository Credit Intermediation
522180,Savings Institutions and Other Depository Credit Intermediation,522B,Savings Institutions and Other Depository Credit Intermediation
522190,Other Depository Credit Intermediation,522B,Savings Institutions and Other Depository Credit Intermediation
5222,Nondepository Credit Intermediation,522B,Savings Institutions and Other Depository Credit Intermediation
52229,Other Nondepository Credit Intermediation,522B,Savings Institutions and Other Depository Credit Intermediation
52221,Credit Card Issuing,522C,Consumer Lending
52222,Sales Financing,522C,Consumer Lending
522210,Credit Card Issuing,522C,Consumer Lending
522220,Sales Financing,522C,Consumer Lending
522291,Consumer Lending,522C,Consumer Lending
522292,Real Estate Credi,522C,Consumer Lending
52231,Mortgage and Nonmortgage Loan Brokers,522D,Mortgage and Nonmortgage Loan Brokers
522310,Mortgage and Nonmortgage Loan Brokers,522D,Mortgage and Nonmortgage Loan Brokers
523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
5231,Securities and Commodity Contracts Intermediation and Brokerage,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
52311,Investment Banking and Securities Dealing,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
52312,Securities Brokerage,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
52313,Commodity Contracts Dealing,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
52314,Commodity Contracts Brokerage,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
52315,Investment Banking and Securities Intermediation,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
52316,Commodity Contracts Intermediation,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
523110,Investment Banking and Securities Dealing,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
523120,Securities Brokerage,523,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities"
